"Month.Year","Local.Govt.Area","Approved.Sites","Operational.Sites","Approved.EGMs","Operational.EGMs","Player.Money.Lost","source","author"
"January 2017","MARANOA","10",9,179,140,419016.57,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","MAREEBA","7",6,200,195,676722.32,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","MCKINLAY","1",1,10,10,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","MORETON BAY","63",62,3468,3197,15301401.95,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","MOUNT ISA","6",6,443,437,1998622.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","MURWEH","5",5,60,60,103834.01,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","NOOSA","14",14,531,507,2037136.84,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","NORTH BURNETT","8",8,83,83,163742.27,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","PAROO","1",1,24,24,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","REDLAND","28",27,1249,1229,5507892.57,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","RICHMOND","1",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","ROCKHAMPTON","36",32,1063,975,3619492.44,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","SCENIC RIM","19",19,264,248,595989.52,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","SOMERSET","12",11,137,116,390455.39,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","SOUTH BURNETT","17",17,346,340,1006537.89,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","SOUTHERN DOWNS","13",13,356,353,943536.44,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","SUNSHINE COAST","70",70,2998,2957,12118548.09,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","TABLELANDS","5",5,155,148,507379.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","TOOWOOMBA","55",53,1699,1597,5119915.1,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","TORRES","5",4,140,87,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","TOWNSVILLE","44",39,1924,1691,7600586.42,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","WEIPA","3",3,76,75,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","WESTERN DOWNS","24",22,389,336,893913.28,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","WHITSUNDAY","18",17,506,424,1459763.55,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2017","WINTON","3",3,17,13,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","BALONNE","4",4,63,63,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","BANANA","10",10,154,152,393070.34,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","BLACKALL TAMBO","2",2,18,18,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","BRISBANE","192",184,9076,8565,37742535.5,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","BUNDABERG","36",36,1358,1177,3542564.08,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","BURDEKIN","8",7,214,169,418404.41,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","CAIRNS","42",41,1948,1851,7001879.54,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","CARPENTARIA","3",3,48,48,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","CASSOWARY COAST","14",14,374,374,843075.06,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","CENTRAL HIGHLANDS","17",16,384,344,935482.31,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","CHARTERS TOWERS","9",9,150,150,327704.63,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","CLONCURRY","5",5,72,72,181090.17,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","COOK","3",3,54,48,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","DOUGLAS","8",7,186,145,428859.89,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","FRASER COAST","34",34,1347,1301,4348694.05,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","GLADSTONE","25",24,666,621,1716215.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","GOLD COAST","129",125,5914,5687,24648736.97,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","GOONDIWINDI","9",9,147,146,417260.13,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","GYMPIE","19",19,388,371,1077069.44,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","HINCHINBROOK","7",7,97,89,317309.67,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","IPSWICH","38",37,1866,1649,6335477.39,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","ISAAC","15",15,306,308,730130.78,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","LIVINGSTONE","13",11,302,287,1114934.8,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","LOCKYER VALLEY","16",16,247,250,857033.34,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","LOGAN","38",36,2138,2021,11318063.13,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","LONGREACH","5",4,87,63,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","MACKAY","45",41,1833,1662,5126448.8,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","MARANOA","10",9,179,140,356052.48,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","MAREEBA","6",6,206,195,608996.5,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","MCKINLAY","1",1,17,10,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","MORETON BAY","63",62,3470,3189,13907513.8,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","MOUNT ISA","6",6,443,437,1764012.09,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","MURWEH","5",5,60,60,82502.93,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","NOOSA","14",14,531,507,1887552.23,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","NORTH BURNETT","8",8,83,91,167863.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","PAROO","1",1,24,24,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","REDLAND","28",27,1249,1231,4941233.34,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","RICHMOND","1",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","ROCKHAMPTON","36",32,1058,976,3338134.31,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","SCENIC RIM","19",19,264,248,567929.27,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","SOMERSET","12",11,137,116,329808.28,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","SOUTH BURNETT","17",17,346,339,950383.76,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","SOUTHERN DOWNS","13",13,356,353,884090.26,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","SUNSHINE COAST","70",70,2992,2946,10777535.84,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","TABLELANDS","5",5,155,148,496230.62,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","TOOWOOMBA","55",53,1699,1596,5167010.42,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","TORRES","5",4,140,88,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","TOWNSVILLE","44",39,1924,1699,6781341.51,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","WEIPA","3",3,76,74,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","WESTERN DOWNS","24",22,377,340,793782.37,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","WHITSUNDAY","18",17,506,424,1312737,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2017","WINTON","3",3,17,13,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","BALONNE","4",4,63,63,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","BANANA","10",10,154,152,425628.18,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","BLACKALL TAMBO","2",2,18,18,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","BRISBANE","192",184,9154,8576,43158389.93,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","BUNDABERG","36",36,1358,1177,4068824.03,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","BURDEKIN","8",7,214,169,493036.49,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","CAIRNS","42",41,1948,1855,8249294.84,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","CARPENTARIA","3",3,48,48,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","CASSOWARY COAST","14",14,374,374,1012515.93,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","CENTRAL HIGHLANDS","17",16,384,344,1106880.69,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","CHARTERS TOWERS","9",9,150,150,337749.64,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","CLONCURRY","5",5,72,72,241964.61,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","COOK","3",3,54,48,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","DOUGLAS","8",7,186,145,487431.32,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","FRASER COAST","34",34,1347,1287,4776962.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","GLADSTONE","25",24,666,621,2096823.67,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","GOLD COAST","129",125,5914,5701,27005207.17,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","GOONDIWINDI","9",9,147,146,367327.1,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","GYMPIE","19",19,388,371,1192845.08,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","HINCHINBROOK","7",7,97,89,302268.23,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","IPSWICH","38",36,1866,1659,7306333.58,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","ISAAC","15",15,306,308,815724.19,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","LIVINGSTONE","12",11,297,287,1082991.77,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","LOCKYER VALLEY","16",16,247,250,844893.7,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","LOGAN","38",36,2138,2022,12987883.3,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","LONGREACH","5",4,87,63,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","MACKAY","44",40,1833,1635,5535670.72,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","MARANOA","10",9,179,140,414540.54,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","MAREEBA","6",6,206,195,696982.66,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","MCKINLAY","1",1,17,10,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","MORETON BAY","63",62,3465,3159,15683403.96,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","MOUNT ISA","6",6,443,437,1945962.98,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","MURWEH","5",5,60,60,119915.21,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","NOOSA","14",14,531,506,2028383.99,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","NORTH BURNETT","8",7,83,79,196334.74,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","PAROO","1",1,24,24,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","REDLAND","28",27,1249,1231,5743912.55,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","RICHMOND","1",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","ROCKHAMPTON","36",32,1058,975,3566629.02,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","SCENIC RIM","19",19,259,248,633065.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","SOMERSET","12",11,137,116,366387.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","SOUTH BURNETT","17",17,346,340,1139674.63,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","SOUTHERN DOWNS","13",13,356,353,1028039.05,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","SUNSHINE COAST","70",70,2992,2948,11762200.89,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","TABLELANDS","5",5,155,148,543728.11,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","TOOWOOMBA","55",51,1673,1571,5861217.51,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","TORRES","5",4,140,88,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","TOWNSVILLE","44",38,1920,1696,7497947.57,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","WEIPA","3",3,76,74,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","WESTERN DOWNS","24",22,377,323,983654.13,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","WHITSUNDAY","18",17,516,424,1224504.95,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2017","WINTON","3",3,17,13,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","BALONNE","4",4,63,63,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","BANANA","10",10,154,152,407945.77,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","BARCALDINE","3",3,25,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","BLACKALL TAMBO","2",2,18,18,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","BRISBANE","191",184,9135,8531,41327387.49,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","BUNDABERG","36",36,1358,1177,3958837.28,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","BURDEKIN","8",6,206,161,495306.51,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","CAIRNS","42",41,1948,1850,7486401.78,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","CARPENTARIA","3",3,48,48,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","CASSOWARY COAST","14",14,374,374,938918.69,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","CENTRAL HIGHLANDS","17",16,384,344,1008460.69,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","CHARTERS TOWERS","9",9,130,150,385491.72,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","CLONCURRY","5",5,72,72,254992.61,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","COOK","3",3,54,48,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","DOUGLAS","8",7,186,145,485700.99,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","FRASER COAST","34",34,1347,1299,4799410.64,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","GLADSTONE","25",24,662,621,1984235.25,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","GOLD COAST","129",125,5909,5681,26290077.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","GOONDIWINDI","9",9,147,146,447440.5,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","GYMPIE","19",19,388,371,1215661.09,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","HINCHINBROOK","7",7,97,89,296489.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","IPSWICH","38",37,1840,1653,7166403.88,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","ISAAC","15",15,306,308,718974.39,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","LIVINGSTONE","12",11,297,287,999622.79,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","LOCKYER VALLEY","16",16,227,250,823375.06,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","LOGAN","38",36,2138,2021,12803745.06,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","LONGREACH","5",4,87,63,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","MACKAY","44",40,1826,1633,6006740.09,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","MARANOA","10",9,179,140,460067.07,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","MAREEBA","6",6,206,195,570079.89,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","MCKINLAY","1",1,17,10,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","MORETON BAY","63",63,3465,3324,15626527.66,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","MOUNT ISA","6",6,443,437,1782877.1,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","MURWEH","5",5,60,60,150424.14,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","NOOSA","14",14,531,506,2013437.78,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","NORTH BURNETT","8",8,83,83,189282.67,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","PAROO","1",1,24,24,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2017","REDLAND","28",27,1249,1231,5566717.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
